token,tf,df,tf-idf
風險本,60,60,4.00554552570957
未經,60,60,4.00554552570957
壓出,54,51,4.004378689453303
吸金,45,39,4.00399096218291
口淨,70,63,4.002264275665596
動作,56,50,4.001878827457545
微幅,51,47,4.000603606099544
聯詠,67,54,3.9990626041945823
英業,66,58,3.9896927157199387
點為點,47,46,3.9893489926112946
帶來,56,55,3.986490588129636
近來,53,52,3.986353297500439
股國,51,48,3.97504619159858
否則,55,53,3.9719460214944604
發動,54,48,3.9715890603572768
光學鏡頭,55,41,3.9645653205659483
威盛,56,51,3.9637394147165548
指選,21,21,3.9617848401603006
聊台,21,21,3.9617848401603006
盤後閒,21,21,3.9617848401603006
閒聊,21,21,3.9617848401603006
電等,55,52,3.9586132757517136
反觀,55,55,3.9567147865125087
短多,51,44,3.9517821056099938
排名,44,40,3.949890070531628
點區間,47,42,3.9468709815136496
而且,60,50,3.9460951743896935
觀察買權,58,58,3.9450393395128343
自動化,54,49,3.9436523260321805
補跌,52,41,3.9371859675317973
精華,50,39,3.9367291206312713
虧損,59,46,3.935027720403945
還在,45,40,3.9338027612288955
主管,62,50,3.9309661065263195
差不多,51,40,3.9306845239116583
工作,61,40,3.9303178787865853
電加權,31,31,3.928618028990191
比特,51,31,3.9273557397795007
仍有,48,46,3.9270789853065278
國票,58,52,3.9249911655761913
減資,55,42,3.920040394023055
指數則,55,54,3.919525148945952
穩點,50,46,3.916930578654661
請益,25,25,3.9127077595960627
當中,53,49,3.912414546579138
難以,54,50,3.910347885029016
雜音,51,49,3.907978539924973
兩天,55,48,3.9055098920504907
攻頂,52,47,3.904834280741351
非常,61,49,3.9036368745757875
光學鏡,52,45,3.9036168468104386
費半,51,47,3.894230089252813
消費者,58,49,3.8911322202274348
中台,43,41,3.8899243615385926
帶領,50,49,3.8881808339443924
四台,46,40,3.8868251577575945
股相,45,42,3.8866452386061483
精材,47,39,3.8826313491770557
制裁,55,47,3.8774655446148762
公開,57,48,3.8769552017754223
季底,48,40,3.8763193431726783
最快,60,55,3.8737633251236
三款,47,35,3.872964463538639
以往,49,43,3.872266381684311
小心,47,42,3.8699099002070967
光收,46,43,3.8698406707443684
將維持,51,48,3.8653436757664457
高度,58,53,3.8633380146821703
則是,58,50,3.862883144443258
陸資,35,27,3.8623627455273746
股輪動,48,41,3.8563383991843043
為主,44,43,3.8529994508409007
數字,55,48,3.851025096744921
只能,58,51,3.85067227592435
兩年,55,46,3.849875838495542
醞釀,54,48,3.8497695620415984
當然,58,46,3.849414361935874
股籌碼,44,44,3.8484951717432327
漲表現,63,63,3.8461634575933075
假期,48,42,3.845333638934509
意識,36,34,3.8442139748954407
點整,46,44,3.8406700132631557
相機,50,29,3.838782915955729
萬一關,46,35,3.8354524721901235
歐股,48,44,3.8321924704402317
效益,52,46,3.8311760799677237
億元盤,44,44,3.8286133003143012
點上,42,41,3.8252034793730325
點開,58,58,3.8226634230541676
回頭,46,38,3.8204726291944016
企圖,51,50,3.818800111227469
億較,56,56,3.818162836350079
如何,61,53,3.8181111665938725
覺得,46,30,3.815094313215672
現開,43,40,3.810171127649514
一旦,61,55,3.8097532704029518
缺乏,52,46,3.8069134110820544
即使,54,52,3.805122347494708
健康,79,48,3.805100629898939
開紅盤,44,34,3.7995208849109017
未見,57,56,3.7995030865150254
速度,58,53,3.799174382248823
鋼鐵類,54,47,3.797252421670651
舉行,53,50,3.7971257837055727
計畫,52,47,3.796750108698203
晨間,56,55,3.7936281457858865
超合計,33,33,3.7934726040590068
暫緩,43,31,3.7928511801330034
下修,55,52,3.7887711587561315
此波,48,44,3.7886032923544843
程度,59,58,3.7880905406192844
類股則,50,47,3.7847252079279983
晚報,63,63,3.783735104013794
電動,51,43,3.778257726763862
亮點,51,47,3.7780786800838646
點終場,58,58,3.777906366010968
康控,50,49,3.776991092413195
中漲,45,43,3.771409437400782
本月,53,52,3.768975244637809
經驗,57,54,3.7672917872621667
出金額,79,79,3.7666663045889357
下午,50,47,3.7639964005925814
新產品,57,53,3.756885076220082
現在,51,41,3.7563424148335978
引爆,51,48,3.753291863610781
金等,49,49,3.7473938156340214
數漲,43,39,3.746761248045941
金開,50,49,3.743992980170895
首次,59,51,3.7428129821800757
英特,52,41,3.7408156911850057
價表現,49,47,3.739289814500624
期間,79,75,3.733709546101741
零件,54,48,3.7313179603469897
光個,151,33,3.7305787817097755
意味,51,49,3.7187621844691785
庫存,55,49,3.7187522649930487
亞馬遜,55,45,3.716936884814076
可能性,48,45,3.713994960602853
顯著,56,45,3.713879091886757
大致,55,54,3.7131585471126973
中美,49,44,3.711772885008919
早報,39,39,3.710512988584004
廣達,40,29,3.7084140482474055
行動,63,51,3.707610928374216
調漲,52,45,3.70621056629263
股東,59,51,3.7036528307283096
媒體,54,45,3.7030481935549946
辨識,58,36,3.69368347646946
價大漲,46,42,3.6936492247606347
循環,52,47,3.692929122353763
中旬,56,54,3.6922896076640073
回測點,46,40,3.6902057397569314
建中,36,35,3.683317487176412
那麼,45,38,3.6828029495351764
劇烈,49,48,3.674871887486108
穩住,46,42,3.671266064651444
三天,42,35,3.670405340545787
略有,46,41,3.6684356064606405
加以,48,38,3.6673933016843008
多鏡頭,52,39,3.664587956280085
資產,61,53,3.661960921266221
大單,44,39,3.661658218328565
股鴻海,39,38,3.659650561366323
刷新,46,42,3.6591023050647618
萬畫素,40,28,3.658071589519883
光領,43,38,3.6561904887828462
增添,48,47,3.651926121950023
中場,49,47,3.651016882906029
檔震盪,48,45,3.650718892791177
億元融,72,63,3.649039766038778
連漲,45,42,3.6411663335087576
保持,46,40,3.6391179819628436
點火,46,38,3.638471092380317
時候,57,30,3.6377359092499773
潘智義,34,34,3.6368453079647427
封關,43,25,3.63615353549464
落幕,51,41,3.6340602685023
領域,64,56,3.6313760339818
動向,47,42,3.624655505817971
營收將,43,38,3.624271442902055
價值,61,49,3.624257746590622
減弱,44,40,3.6234660788841473
觀光類,43,34,3.6185862791322365
友達,55,47,3.6174903374632557
五台,44,32,3.617473756818254
大通,48,29,3.6122595863141593
多架,51,48,3.6114094838893966
分道瓊,37,37,3.6107517870533528
第季營,45,38,3.6093495551534756
最好,56,47,3.6086233041245244
殺盤,46,40,3.606764586552427
擴張,48,40,3.600227376974486
點全,52,52,3.599577386407146
各位,26,19,3.5992283666499363
華爾街,42,27,3.5969709548355553
流向,42,40,3.5955518363263805
股成,45,45,3.5943568590762354
推估,48,47,3.5901885793430472
股收,45,44,3.5868200783504722
之際,48,46,3.5866436673357667
營收表現,46,42,3.585627719101483
指數表現,50,47,3.5848807027430896
創近,48,47,3.5839474230002657
遭外,57,48,3.5822486352797145
達群,40,38,3.5809066444916096
賣出,100,33,3.5774308950675593
連袂,46,43,3.5750586269905673
非電子,41,37,3.5709347830023104
豐金,53,48,3.5706402747266983
將成,50,47,3.5683078237491896
距離,52,41,3.566357728005312
中股,40,39,3.5657292691316083
子公司,49,44,3.5613270869839053
至今,55,53,3.5592834206699764
獨家,43,30,3.558264218653508
聯邦,42,40,3.5538813099203157
橫盤,38,33,3.5529184016875814
慶祝,44,37,3.5485925076325704
中止,49,43,3.547579974912432
十年,61,44,3.5474463340904774
措施,50,39,3.5470222801350224
接單,49,45,3.5464868136373937
消除,52,47,3.544484595750618
股當,46,44,3.5432215015654753
收為,45,36,3.5394896022390134
重跌,42,36,3.536950321525039
電美股,31,31,3.5364227190727764
光玉晶光,44,42,3.5350286320530295
體類,49,44,3.5335037523312156
小型,48,37,3.5324996876055255
光將,42,41,3.532492911358698
點但,45,43,3.52926295642567
兩岸,47,41,3.5277642869312973
頎邦,49,40,3.519506095365801
希拉,44,17,3.516063263937595
美光,47,40,3.5160395753158515
及鴻海,45,44,3.513880154343729
降評,46,43,3.513855812196943
低價,49,49,3.5116763301636653
脫歐,48,37,3.510886391926614
貨量,52,38,3.5090630939563665
達成,51,48,3.5067772640759576
橫向,39,31,3.5066325555808344
走出,44,41,3.503945776623219
上述,50,49,3.502705751628945
新增,53,50,3.501407943482914
凌晨,47,43,3.5006166991145022
起來,44,41,3.4991704194314215
營收創,43,40,3.4985319884461776
電漲,38,38,3.498307881715745
評台,29,28,3.498195701528959
股大立光,37,37,3.498066229906903
逐月,47,42,3.4974079204784645
放空,40,24,3.4962127987309364
漲多,45,43,3.495763559751245
外資持續,43,42,3.493268440308833
各報,52,52,3.4923715249058453
聚陽,45,40,3.489619057263237
補漲,46,40,3.4863194761142613
獲利表現,52,49,3.485893322291614
偏低,43,40,3.4843429082870245
跌元,29,19,3.481721284899686
過程,51,43,3.480379010871671
發行,47,25,3.4788715101699657
超級,52,42,3.474309170193386
登上,46,40,3.4737924848006463
應商,52,43,3.4704395395953282
億元類,63,63,3.4698050710262858
有人,48,31,3.469309289586924
貢獻,45,43,3.4692680691931366
本日,122,30,3.4674914124612415
旺宏,39,38,3.463150335067956
議題,50,47,3.4519834514216763
難度,48,42,3.450769118586724
近百,42,39,3.4477481143665116
六十,131,25,3.4476855698854907
聯亞,39,34,3.4476241952403233
如此,50,39,3.4448861709240313
電信,45,43,3.4435495277763377
召開法,45,42,3.441949774980075
重申,49,28,3.441912093426021
隨時,42,36,3.43784031058938
外資圈,46,34,3.435867667984869
點收點,36,32,3.4283465793551353
開平,46,44,3.428333507602111
晶合晶,37,26,3.424596723132634
點費,45,45,3.421712678196059
這次,54,44,3.4161178914767714
光月營,35,32,3.4157782767757174
處份,43,21,3.415673997345029
同意,50,38,3.4129137250623294
邦特,41,32,3.4122269812886823
股如,52,48,3.405689175033479
加溫,44,42,3.404283632639779
中裕,42,39,3.4040438303481353
也將,47,46,3.4039230195492944
師黃漢成,37,35,3.40389207857516
受限,44,36,3.4032282883780085
分國際,34,34,3.4023347112356555
將影響,42,40,3.4002985191720936
資買盤,43,41,3.3977942841941355
普爾,38,33,3.3955391893858664
銷售量,47,32,3.3953763224499807
期現,36,36,3.394860075233003
現震盪,40,37,3.3947114869324064
上季,46,39,3.3931733759451412
股匯,44,36,3.392805188567139
低點點,43,37,3.390307039006689
伺機,40,36,3.3900073967381896
密集,43,38,3.389863010575026
展現,43,43,3.387526850988314
公債殖,44,41,3.384252788175394
等待,44,40,3.384207491321696
現漲,46,46,3.379036572828178
匯市,43,38,3.3779283985899684
箱型,44,24,3.3748834909603582
經過,54,51,3.3721467849544
最長,41,30,3.3686654003370724
金大立,29,26,3.3678287389545547
解除,42,36,3.3646057784541403
首日,46,43,3.3644701308199974
千元,34,25,3.3637703521177396
放假,39,30,3.3595139891465022
方案,65,51,3.3570884323226857
申請,47,36,3.3566269633250627
欣興,49,44,3.3529000182846826
蜜望,39,38,3.352487043002169
另一方面,47,43,3.351507340435929
高出,43,40,3.3511382786370145
頭廠,48,43,3.349732634358627
點以,41,41,3.348393660830103
中來,32,22,3.348165108953879
刺激,46,37,3.347446915140756
小弟,29,16,3.345218482788864
第個,38,37,3.345171712900294
能力,58,46,3.3448978916372463
化學,40,36,3.3411022695438852
最弱,50,45,3.338527459876739
利基,46,45,3.3369273939880513
進度,45,41,3.333113557227621
股帶,40,36,3.3306040755062534
敘利亞,36,21,3.3239694465488805
超新,24,24,3.3230661389326515
買進,49,40,3.3205456592027867
要求,54,47,3.318870282631311
資期,43,42,3.3152121465099786
值得注意,44,42,3.312223951321921
光目,38,35,3.3110548925179453
價量,44,40,3.3110116010188997
退出,43,33,3.310752135729122
角色,45,40,3.308998510974442
提款,41,33,3.306002856650766
可見,47,45,3.3037376450435656
市況,45,43,3.3032377475830157
重登,41,40,3.302014627033071
停元,32,30,3.3009391022999783
中小,43,38,3.299780671830699
廠商,52,44,3.2958569469620933
角度,45,40,3.29032164078279
指口櫃,16,16,3.2867296435330573
週二,42,36,3.2850993298788005
師林,43,43,3.285014172838478
股價續,43,40,3.2849164035793663
分類,38,32,3.2826877289687117
外資動,39,39,3.2823840893505536
遭遇,42,39,3.2822860787496557
清單,46,37,3.278479088462556
創台,38,35,3.27521122249554
能為,67,67,3.271486969137919
上市公司,48,35,3.2705910845864588
可惜,40,35,3.2703658080613605
一些,47,38,3.266943771583183
股回,37,34,3.2666812321253706
腳步,45,42,3.2658753130694294
摩擦,43,36,3.2640284778127993
股來,40,39,3.26401867324473
這波,42,40,3.2632906121817498
明確,41,40,3.2596840634291038
轉盈,43,42,3.2581245184534104
第季業績,37,30,3.252652307068085
這種,45,32,3.2523194577335017
型態,39,33,3.2472647072714604
連假,42,37,3.2471680072094844
榮航,42,36,3.244089569606569
就業,45,39,3.2417747945341078
股電子,44,43,3.241207188576498
進駐,44,40,3.238347362010574
超跌,39,29,3.235618649271452
損失,48,45,3.2341277968450926
季度,43,37,3.233550480471362
低量,39,31,3.2303139813761756
光月合,29,26,3.229597329115216
擴大至,33,30,3.2266233843812056
點間,44,37,3.2250731371486014
勢類,21,16,3.2233468250196733
第季合,38,31,3.2217202172569466
連黑,42,36,3.221436610245901
延燒,46,44,3.2186103079506694
泥亞泥,40,37,3.218277535991647
人工智慧,44,42,3.2159355020467704
股受,38,38,3.2157338203690125
支出,50,44,3.2142381075847464
點的,42,40,3.211861579751517
盤下,42,41,3.2104352042542836
開口,40,36,3.209940807013153
東洋,26,16,3.2096579632690605
矽晶,40,34,3.203702000742927
日經,39,39,3.2032876495448575
增率,58,26,3.202884911988614
鋼鐵股,40,39,3.2020491007093845
一般,52,45,3.2020092291505073
一樣,47,42,3.200063287342566
昨晚,44,40,3.1976326454222335
轉型,47,42,3.1949868794549787
時序,43,41,3.1945704982560605
伊朗,46,36,3.1914701739311973
公投,42,27,3.1858704638907844
一根,37,35,3.185072500085636
光漲,37,36,3.183959616200648
壓下,44,32,3.1798579833790552
掌握,43,40,3.176830042796016
收盤價,84,39,3.1768193348693745
低接,38,33,3.1764708111797404
一開盤,44,38,3.175487851528396
提出,46,44,3.1753678530760907
點不過,40,37,3.175346500657537
下檔,43,43,3.17530665485072
中環,42,36,3.174810542542762
分歧,40,39,3.1745703716749465
單位,71,59,3.173814148745324
能夠,58,37,3.173398824177192
不明,40,37,3.172777120986182
跟上,37,32,3.1707642800195024
電子業,46,38,3.1699219031247985
林燦澤,40,40,3.16713792551204
商買超,58,57,3.164401355226575
光電股,34,32,3.1636080203150483
內外,43,39,3.1614668378289053
先行,39,38,3.1594447720498557
點至,44,40,3.158836859971282
股出,39,38,3.156912100002161
恐有,39,36,3.1563368805885124
前夕,39,38,3.1546711838952555
扭轉,42,39,3.1532113490586253
放緩,41,36,3.144815383849071
不好,44,31,3.1415866323051365
不小,38,37,3.1410999509114665
低震盪,38,37,3.1380438182393884
引領,39,36,3.135723925269641
季報,45,36,3.1289809592124493
聯網,45,42,3.1276741514864166
日韓,37,37,3.125572972433517
結賣壓,40,38,3.124924154594655
缺貨,42,38,3.1244164630098608
毛利,42,38,3.1243578628631625
切入,44,35,3.123665022832428
蓄勢,38,36,3.122909111112109
美債殖,44,42,3.1182851152861186
訊號,42,37,3.1159765831153305
光年,33,29,3.1130409059109656
舉行法,39,37,3.1129560749124465
僅有,40,37,3.1117652284579376
雖有,41,40,3.1112406876628467
契機,40,34,3.1098029875384654
資券,57,55,3.10763857536494
就算,46,39,3.104574409810853
憂心,37,35,3.102777487639796
摩台,37,31,3.102262111422402
蜜月,41,38,3.101329173977718
機器,49,34,3.097875475530124
熔斷,37,24,3.094747776973496
壓盤,34,32,3.0936142703281218
月均,44,41,3.093096042969348
野村,33,20,3.092760355519367
繳出,39,37,3.090675208276457
電鴻海及,34,31,3.0895159040528455
這是,54,42,3.0892061263203536
金投顧,40,39,3.08908114590745
破年線,31,26,3.08698716198283
歷史次,40,32,3.0850574343247295
手中,42,38,3.0840603702869034
分外,31,31,3.083895154528145
調升,42,40,3.083605031188911
下去,41,34,3.0828062256493967
促使,38,35,3.080936113806259
點分,44,40,3.0797933132415913
強力,40,39,3.0742957822086963
因而,38,36,3.073949870866712
過點,36,32,3.0735837203094976
同致,41,37,3.073319742721659
不大,40,36,3.073187209762134
基本,46,38,3.071016367011374
到底,41,36,3.0681547558171425
各期,48,37,3.0681036828134585
多家,40,37,3.067701641441152
超過點,35,34,3.0670627081708015
直逼,40,34,3.064088073279665
儲祥生,30,20,3.0631775617589683
日線點,35,30,3.060730522779484
逾表現,34,31,3.059002031203123
研華,28,22,3.0576378574256555
光表,36,35,3.0572513177134373
歷經,41,41,3.0561016443986664
給予,42,37,3.0550575618984372
考慮,40,35,3.0528803899974997
神盾,38,32,3.052478743688603
全部,48,46,3.0523272403980384
光開,36,33,3.0513364546215556
月相,29,24,3.050331287878437
中航,35,32,3.0490994968860425
價股,37,33,3.048257363499781
最後一盤,34,29,3.0481875156082534
資調,35,34,3.0472620342720385
供需,43,41,3.0462157646647063
權盤,43,43,3.044633174816904
點股,37,37,3.040226920764123
回歸台,35,35,3.039809744040749
此次,46,41,3.038096040521585
里拉,38,21,3.0361317311480622
電收,33,32,3.0350231916197803
亨網,36,36,3.032116675724947
順勢,38,36,3.032092203121227
扣除,38,35,3.028875295727855
擴產,38,31,3.026966554732943
這類,38,27,3.025173983497699
股類,37,36,3.0248657277446043
軍演,38,28,3.023051342190198
資金動,50,47,3.023024904165859
合一,41,37,3.02239934002785
破萬點,29,23,3.0209893941609662
不破,39,34,3.0202667072121017
更加,44,44,3.0165663853372897
億元大類,29,29,3.016107469033979
檔個,39,37,3.0157687614773847
發現,45,36,3.0157419183051757
聯一光,36,35,3.0121271887683454
前台,38,38,3.0102178161886384
電貿,40,38,3.0101099825686983
看點,36,34,3.008707296979583
回吐,35,33,3.000894474474897
上點,34,30,2.997647221659268
走升,39,37,2.9970094815583006
突圍,36,35,2.9959460497505086
收益,47,31,2.9933071040970964
碩禾,36,31,2.9928682785477947
一段,40,40,2.992307625392026
未變,40,34,2.9921682316295977
走向,38,34,2.991437542226743
多少,50,33,2.9908967999313902
將優,34,30,2.9898812821800607
匯入,33,30,2.9886941682009955
學生,39,39,2.9885329288589007
日台,34,29,2.9882912092175498
紡纖,38,38,2.98649255133077
不弱,38,36,2.9855173485619257
安全,45,36,2.983713685103233
歷年,40,33,2.9835458831069452
目標價,34,29,2.9779783629381185
理由,33,30,2.9773215484043933
匯出,37,30,2.9756956525055895
作多,36,35,2.970114480963081
韋樞,34,34,2.969766494736525
下週,35,32,2.9685624862036932
股短線,39,37,2.961968762635482
明朗,41,37,2.9612564097200353
緩解,39,36,2.960007602269793
中磊,37,34,2.9597913869299832
陰霾,37,35,2.9584807889869977
東會,34,27,2.958383967780685
避開,41,36,2.9524538389951247
資本,44,40,2.952440937898965
線及,37,32,2.950684877886241
上年,37,35,2.9500815376234595
金管會,48,31,2.9481717524271644
谷底,46,32,2.947835097482379
十一,41,35,2.947293297834571
股災,34,31,2.9460008366508736
信驊,37,34,2.9454630830588684
是不是,27,25,2.94508704562745
習會,40,37,2.9389323808798298
經理,41,37,2.9381725584358556
一統,27,21,2.9355813801223567
接連,41,38,2.9355535952636878
日股,33,33,2.9352883449952794
元大立,33,33,2.9339057071168426
作為,39,38,2.9320110169088522
外銷,35,29,2.9309882895034156
夏普,37,25,2.9302067335138604
新藥,36,29,2.9296398321201105
股在,36,36,2.9258782688023963
接買盤,37,36,2.925771058373737
計前,33,31,2.92481497639035
看元,37,34,2.9240917907167563
對台,42,42,2.9229959973183504
有些,34,29,2.922229286984547
持穩,40,33,2.9212352714018266
財務,44,36,2.9210716911970493
最差,51,50,2.917686556953058
負面,39,33,2.916006291470731
股強,37,37,2.915183595829439
新廠,41,32,2.9139153248090532
三個,43,41,2.913627745935474
理器,36,29,2.9126635906986276
軌道,38,30,2.912590640595063
以點作,34,33,2.9109806394344617
成蔭,32,23,2.9097960832237755
封測,40,35,2.9095767951232774
波及,38,36,2.9091921888719945
出具,36,30,2.9081483996521578
榮峰,31,31,2.9081266274500934
股較,36,32,2.9069373546614505
頹勢,37,36,2.906066503008809
台泥,35,32,2.904413307875221
動盪,39,38,2.9039219392302935
值縮,35,35,2.903575672508041
年前,46,39,2.9009199706470086
統一,38,37,2.900107424259355
創友,33,30,2.89895108917652
評估,44,39,2.895020398383343
面為,39,39,2.8930932755447767
技股,37,36,2.8921322124266005
奈米,34,27,2.89164054598574
光明,33,26,2.8914106421752326
挑戰元,36,33,2.8851166690933265
股早,34,34,2.8846390957122554
減年,30,24,2.8844481026802615
簡單,48,42,2.8836544986837818
警示,83,29,2.8792864255288606
大戶,36,28,2.876695314933026
攻克,36,35,2.8755547129581314
體產業,49,34,2.8749582421564344
不可,38,37,2.874766066724528
螢幕,47,34,2.874622340702607
聯手,37,35,2.8736297498597407
並且,45,37,2.8709533234409275
難免,38,33,2.8706475858371086
鎧勝,38,36,2.8705111382418926
經營,49,37,2.8704200023704827
外資多單,39,39,2.866333138686355
暫報,24,9,2.8662551176471602
靜待,40,38,2.865551376477507
將以,32,30,2.855671837276085
共和,37,30,2.854622864001948
採取,46,44,2.854505002842039
暫停,34,31,2.852480997334287
交易所,38,34,2.848308644738702
針對,39,39,2.846933998863658
小黑,38,36,2.8448482561464834
顯然,36,33,2.84479812309883
定期,34,16,2.8430523675522927
使用,48,34,2.8392536597739144
適用,41,14,2.8391048275241912
大類,34,33,2.8381966805960808
看看,39,32,2.8373731245680442
盤點,31,30,2.8373366646822364
投入,55,44,2.8366410361098167
歸隊,33,31,2.8358142239548494
發科聯,24,12,2.8353447080399734
數大漲,28,26,2.8349820549682194
晶台,36,32,2.832662834709117
印刷,32,29,2.832359371809764
震盪盤,36,35,2.831223786666374
股點,35,33,2.829783264400182
小米,36,29,2.828977248897422
論壇,34,23,2.8274416051132025
即便,38,35,2.825406928544832
收漲點,29,23,2.820171147982911
實際,40,34,2.8175174597160813
流出,36,29,2.817467865260538
地位,39,33,2.8151681395203316
嚴重,39,38,2.8134926457431444
震幅,34,33,2.8128033834111585
獲外,46,35,2.8125668679470612
衝鋒,32,31,2.809205457595815
機殼,35,29,2.80885722077119
漲少,36,35,2.808368817961044
碼面,29,29,2.806907329476052
股震盪,36,35,2.8059690160990667
兩檔,35,29,2.804064905713107
轉機,35,32,2.7997756532163836
確立,34,31,2.799758584768362
探底,34,32,2.7979171545426866
還要,38,35,2.792663413868417
重摔,35,31,2.792622566950322
顯現,37,36,2.792196608876401
配息元,35,23,2.791325412787763
出元,25,11,2.7911734980413074
張忠謀,33,28,2.7894798849787135
光是,38,37,2.788400472349295
不久,35,33,2.788065076535701
激烈,33,32,2.7874989306723563
強弱,39,37,2.786647692011115
隨後,32,32,2.786567287465747
優異,37,34,2.786256513756967
差由點,24,24,2.7836269777464016
科股,36,35,2.7823744837797824
討論,41,36,2.7804804350427568
中大漲,31,28,2.7763061076804267
居多,34,27,2.7754095330552624
重災區,32,29,2.7742039158390326
窘境,37,36,2.774067163835193
點為,36,32,2.76985302335913
將為,35,33,2.7688782534697283
評價,41,35,2.768669203120741
反倒,36,35,2.7684563907492445
許多,44,39,2.7664423869117334
卡位,35,33,2.765324572195902
觸控,40,34,2.7648722075368193
具題,31,31,2.7640828120683274
見度,38,34,2.7613584936614988
光燿科,41,23,2.7605762953162505
增強,27,26,2.760357495478
承壓,34,33,2.7596421968807343
場則,35,35,2.7571244660906036
選前,36,26,2.752665145156843
但量,30,28,2.751906651155934
背離,32,25,2.7504054779041245
正常,38,32,2.7490213454977606
股因,36,33,2.7466694986090854
車載,34,22,2.7454085070132193
量縮,30,28,2.7443507797130704
外資調,34,34,2.7425920198006906
採購,33,30,2.74210360248504
科南,27,24,2.7403752938040955
舉辦,30,25,2.739877881818047
群益售,63,13,2.738947977708917
總裁,35,32,2.7383429929264618
以個,32,30,2.737304277417444
傳產龍頭,36,33,2.73687892278782
股日,32,31,2.7362489021318535
期收,25,18,2.7348885860290926
財經,33,29,2.734886266647642
收創,33,29,2.7344538107121417
視為,40,40,2.7326767797747427
利益,41,33,2.732062685619752
限制,38,32,2.731110050884983
發揮,34,33,2.7310497064127186
穩步,33,32,2.730353611420709
線約點,26,18,2.7288085173606094
處分,37,23,2.728178201589973
支付,37,26,2.7277314287674503
昨夜,30,27,2.727002734799725
沿著,35,31,2.7263389134775937
年期,35,29,2.725286103492065
較弱,34,33,2.722859894299857
步入,34,32,2.7215075741650647
熱絡,36,35,2.719781472172277
仍屬,34,33,2.719541679706084
遇壓,28,25,2.718625061490256
計算,44,37,2.7172313528369183
游走,27,27,2.7171807581889253
這也,37,35,2.7160377394743302
轉虧,35,33,2.715298728480802
股行情,32,32,2.714673620782474
大概,32,21,2.7139376731688887
漲價題,34,32,2.713422122914139
顧德,34,34,2.7125666212805397
越來,39,35,2.7110092032953035
轉買,33,33,2.707523060279267
威剛,31,27,2.7073414219125107
光上,28,28,2.7071708951155657
稅後盈餘為,31,18,2.706481502862851
龍頭國,32,32,2.706176436944234
原料,36,33,2.7050099669083187
加快,37,35,2.7040774285456024
技術線,34,30,2.7022916764737177
超眾,31,29,2.701976753645889
葡萄,40,34,2.7006972580511452
外資漲,12,12,2.70036838372716
每年,46,33,2.695714164995472
二台,26,25,2.6949293083760786
交投,32,31,2.6948796023068473
不用,38,30,2.6941287042634956
必需,37,36,2.69405411844311
直得,32,27,2.6908855420377824
失利,34,30,2.689865642761537
密切,35,35,2.689851488558544
台光,35,32,2.6893923650376843
相關個,35,32,2.6893467457368376
億融,26,26,2.6891918473880394
不安,34,33,2.689052339888422
及表現,48,48,2.6875536418049877
元大觀,20,20,2.6843607870765847
報晨訊,34,34,2.6843114025077135
淨空,36,32,2.6835534890862935
零售,36,31,2.680796261440511
不旺,36,33,2.6806798000227268
股週,47,44,2.6749436517743796
存在,35,32,2.6735566498336607
看漲,32,31,2.672607415077837
穩月線,29,26,2.6720141418116143
外資多,36,36,2.668279794003113
光光,36,35,2.667520177698677
除權息,26,22,2.6659495150262194
降到,40,33,2.665578380810693
京城,34,27,2.6651738248107684
華邦,39,36,2.6638557857997722
回歸,36,34,2.6622965705044828
多台,32,30,2.660178684675059
單加碼,33,23,2.6588361897804185
再現,34,27,2.656469142895349
百貨類,36,31,2.65607545681143
對後市,31,31,2.65497716213305
架構,35,31,2.654876671175472
平淡,35,34,2.653919752742946
週三,32,28,2.653027288109598
導入,37,28,2.652486215532572
微科,30,24,2.651671192923101
泰山,35,31,2.6514815963308007
追捧,33,31,2.6506870232566433
大宇,33,29,2.6499433346577805
作用,33,30,2.6479029467810475
穩萬點,33,28,2.6476239098442256
往年,31,29,2.646707804563454
迎接,35,33,2.6459908253032727
滲透率,34,25,2.644082789171008
大大,29,29,2.6421438374291397
零星,27,24,2.641993111357107
續攻,31,25,2.6414767382178175
大賣,28,26,2.640410648607671
管理,52,36,2.639519880356369
股均,41,41,2.639138591057325
淡化,35,28,2.638498045603629
組件,34,29,2.6378132258349547
增個,33,23,2.637619317824989
金山,32,29,2.63615566444797
支持,38,34,2.633835358460668
單鏡頭,32,25,2.6335744241374823
攻防,30,24,2.6322483653604896
轉單,28,24,2.630312061614783
張陳浩,28,20,2.627642216638292
當時,49,34,2.6271828950478486
上建議,34,34,2.625208679095409
報喜,30,27,2.624891598853392
億自營,25,25,2.623637248197399
兩款,33,29,2.6198058211588706
興台,32,32,2.617424499564956
美貿易戰,34,32,2.6172115572878045
同月,27,24,2.617152921397407
達電,39,35,2.6170943915588203
東新,34,34,2.617054560673442
十日,33,26,2.616643873773844
蔡明翰,30,20,2.614202476124574
轉率,75,28,2.6122272829876616
師郭,29,28,2.610528471963394
減萬張,50,50,2.6075989066725938
畫素,28,23,2.603940456516403
股後續,35,30,2.603231239508049
上午,31,27,2.597229042682546
新一波,31,25,2.5961531614581186
百億元,31,30,2.5961310243801097
檔區,29,27,2.5951389423226
資態度,29,23,2.5928140369363537
落底,31,28,2.591951282866215
控盤,30,28,2.588635331994909
由降,34,34,2.587484767240448
軍心,29,23,2.586999716960754
大盤量,30,27,2.5863672328206038
