token,tf,df,tf-idf
並站,78,75,7.345036158173539
穩日線,74,69,7.338133625558262
下個,83,83,7.332709956147631
落後補漲,78,71,7.32578101990447
中線,81,72,7.325232920175192
增減,40,25,7.321353262689361
無量,79,69,7.320839610586748
眼鏡,99,65,7.3201416080035315
下緣,91,75,7.319579990632639
壓台,71,70,7.318956358421582
散裝,88,81,7.318089074355197
企銀,78,74,7.317848245889384
臨床,90,81,7.3157954760817985
貨潮,75,72,7.314811004334369
首要,82,81,7.314163449510149
股賣,78,77,7.313717531136958
損益,107,46,7.312223169322823
之遙,75,73,7.3098318770954585
貨市場,86,74,7.309430668880978
跌聯,67,67,7.301051075496537
法院,87,62,7.294882153637888
期轉,89,89,7.29326587400427
營收達,77,75,7.288317517971898
再現,86,78,7.285593384284522
看週,86,85,7.285335927323132
台指,54,51,7.282638146212003
伸科,74,60,7.282594712670619
跌金,68,68,7.281145060959197
魏永祥,81,31,7.279239300471167
富鼎,85,79,7.276541474852535
停價元,73,72,7.27575500895929
因美國,83,81,7.270267943160341
直到,88,85,7.269275182651953
漲幅介,99,99,7.264014740317451
點再,78,72,7.261697200149885
承受,76,73,7.260839842793373
結論,99,94,7.258834673579393
股小漲,69,65,7.2569023516144755
之路,80,72,7.254772653703177
前指,77,77,7.254017544228392
打開,73,67,7.249936465664195
華晶科,82,62,7.246200796266632
永昌,138,58,7.245263940118982
首席,84,74,7.242350222017969
雲端,89,83,7.241992415517802
昨獲,73,60,7.241033945897873
七月,87,72,7.236673600912245
抵銷,87,84,7.234896764243832
減輕,81,75,7.2327877401485
儒鴻,93,80,7.232755451397371
值則,75,72,7.229220835542089
及強,83,83,7.22836597757018
以長,93,88,7.2272821081379215
主攻,85,82,7.22715787830786
動力,80,78,7.226994763204281
電美,56,56,7.226642745044964
攻擊量,74,69,7.225336498357387
淨值,84,70,7.225178331729059
頭市場,74,73,7.224440968961556
進補,81,79,7.223884165005299
高尾,78,73,7.221427650930653
三劍客,76,66,7.218869674543696
翻紅台,72,67,7.21837001163178
現價,74,70,7.217656030819444
號角,72,67,7.215704386888572
光元,74,70,7.211872824182032
而已,84,67,7.21081839651188
股價盤,72,71,7.209984936609577
跌到,76,68,7.209567373955576
破月線,73,59,7.2079081257498885
萬海,78,76,7.2035079684758685
兩國,78,74,7.20302525967339
網龍,73,64,7.200045138041275
當中以,78,78,7.199178441011172
消退,74,67,7.1978896568170505
超乎,80,76,7.197495241435704
立隆,88,83,7.197368814421122
師王兆立,56,56,7.193324742042326
鋼鐵及,79,77,7.192229095096184
戰開,76,68,7.191727723418035
營建類,72,64,7.189648738269299
出脫,86,79,7.188607085916651
積電法,78,75,7.185354677693088
完工,91,81,7.181716726512913
瑞信,80,53,7.180370246273813
值約,63,63,7.1792984327573235
化國泰,50,50,7.178529976738038
續揚,75,73,7.175996284716679
聯成,81,74,7.1735802344841275
現類,64,63,7.173296079757951
一中,87,86,7.1714884097118485
多日,80,74,7.166759863240333
兩位,82,79,7.166054367335751
漲逾點,65,60,7.165619703742161
強者,70,68,7.164756354144459
應持續,83,79,7.161763893934847
孟漢,80,80,7.161086619981116
領軍,70,69,7.158924226497527
財政部,87,67,7.1549044185771296
技醫療,65,64,7.1514890820192525
周年,83,75,7.151337943714022
統一證券台,119,119,7.151223794079312
仍處,85,81,7.150969877826732
跌家,73,47,7.149281150460193
美國稅,73,68,7.148749113921816
拍板,80,76,7.144516125292668
九千,64,55,7.144060392774455
差異,90,86,7.143969539612741
不敢,79,78,7.1437913627649055
新聞國,74,73,7.143480213310752
文清,82,67,7.143386273127618
提早,77,68,7.142338353344902
紐約,81,80,7.140456699646219
略低,77,75,7.139684976014825
戰衝擊,75,67,7.137751348530573
金中,80,79,7.137330378546994
水桶,98,65,7.132881384232034
大漲點,76,75,7.131434224193685
電力,72,56,7.124940208326429
外資調,78,77,7.122685207126125
營運表現,90,84,7.114848429008604
考驗,85,81,7.1131758833451135
萬泰科,50,30,7.111455818074877
網友,79,26,7.109805480072791
因台,75,72,7.109354652109073
突然,85,76,7.107303895925941
事情,114,84,7.102883239836438
結月合,60,54,7.097672139785052
積電聯,72,70,7.097385678349829
硬體,86,81,7.096968677482902
熱門股,85,84,7.093078987984963
故指,78,78,7.09222458868732
總監,81,81,7.091166931142187
資金輪動,73,66,7.088017177174399
證券台,77,77,7.084845533099303
跌跌,77,74,7.084090904542819
光寶科,84,80,7.083287274130021
電子盤,77,70,7.079907859856283
興勤,87,83,7.078564939781975
元大金,90,87,7.078360763682486
積電大立,66,63,7.077333814693343
將使,95,91,7.07110461846142
續漲,77,76,7.069564439107298
至費,86,86,7.069547306742692
接器,81,69,7.069371242743151
崩跌,76,67,7.069013078436074
數個,111,71,7.0685889386246625
非長,48,48,7.065900573664337
暢旺,82,80,7.065490139016999
稅後淨,75,64,7.0640692060902905
半周,72,61,7.063932652978985
愈來,99,93,7.063349616073057
再者,97,94,7.060967539762191
淨利為,86,59,7.060747651331925
侵權,83,59,7.059098903770992
機將,88,79,7.057431127977627
世代,81,71,7.056910927463771
增量,72,64,7.0566827897823226
電華,67,62,7.055564153615671
暴增,83,76,7.054371779605579
貨賣,63,61,7.054237441012792
行使,79,75,7.054139691658039
兩岸關,78,59,7.052610270651616
逾鴻海,68,64,7.052439754021001
將大立,68,63,7.052082844664166
淨利,89,69,7.05191361557501
泰金大立,45,45,7.048902030231733
以平,68,68,7.04696382620949
欠佳,75,69,7.046548111154056
股法,72,69,7.043900274901046
不論,95,94,7.039974187670938
電蘋果,63,63,7.037313008226374
出新,78,76,7.031948310313647
富士康,80,64,7.031437210556473
買市,75,75,7.0296540025883365
弱量,80,80,7.024196669216346
二月,79,61,7.023895769350273
退休,81,60,7.022870675476811
不旺,79,76,7.014627176651437
停作,84,83,7.014160300608591
順利站,81,74,7.009278185212084
預算,84,78,7.008606582954417
多點,72,58,7.007175753122017
上半,72,67,7.003386754622101
對象,82,76,7.002152124997599
擴廠,88,74,7.0016466744155945
投顧台,80,79,6.99891253125489
服務類,95,79,6.996633123360508
債券,96,64,6.994882639835753
點震盪,90,85,6.992956119151696
消費性,85,81,6.991097472530382
南亞富邦,57,57,6.988811614946659
豐國際,58,29,6.9854923940509694
美商,76,72,6.983871695605139
投產,78,72,6.983721582809125
平衡,83,80,6.9833437932030975
條款,80,69,6.981748234250193
一家,97,78,6.979333565842058
點櫃,74,74,6.978114182792776
就任,73,57,6.971058470242949
新能源,82,74,6.969920502402018
元大售,104,44,6.966026984937321
變盤,73,56,6.9633672461936005
將公,94,52,6.957953585722533
失色,65,56,6.9578531412869795
之中,82,80,6.956674652572096
單為,104,82,6.954931321053283
如虹,73,71,6.953775808751081
一致,89,79,6.9492254914754845
微體,71,66,6.944540358229033
陣營,75,70,6.94257153325245
說會釋,76,70,6.942260014811869
拉尾盤,75,70,6.9422017443009665
熱銷,70,67,6.934595352116774
興櫃,77,66,6.934152282523807
台虹,75,59,6.933442120910031
操盤,85,74,6.924413295016977
今年底,85,80,6.916876826625535
一線,78,72,6.915939224995326
股開盤,71,71,6.914613978058367
備貨,72,71,6.910955509877858
實體,86,81,6.91038348121252
電今,68,62,6.909049507624744
股延續,75,73,6.904052510565818
光學廠,79,72,6.900407947295762
高技,73,60,6.89596752601217
好像,74,64,6.89571647906044
每月,96,77,6.891747040801187
大盤量,67,62,6.889437275312244
這一波,71,69,6.888378203532654
美林,69,49,6.888174566307506
追逐,83,79,6.887785049197796
財務長,82,65,6.885013820661519
換機,78,64,6.882139319607307
新建,85,79,6.88074646665159
股下,77,75,6.879450621563157
但台,64,61,6.87539869368356
科聯,66,63,6.87456236654176
營運將,77,73,6.87290676469993
拉大,70,67,6.870825442957071
人大,75,70,6.8697869168134
共識,87,79,6.865358815530419
多項,81,80,6.859928123456032
規處份,83,67,6.853846900602817
億元以,75,74,6.853274116865699
配發元,78,68,6.850062813520061
超約,71,64,6.848881264003152
股帶動,70,70,6.848576562769115
華紙,65,61,6.846602471620687
點尾盤,77,76,6.8453596631252465
收及,73,73,6.845321471675992
十分,82,75,6.843481091648797
國偉,57,38,6.8412237825444135
卜蜂,77,70,6.839074337178147
漢成,64,51,6.83710370115922
華邦電,73,69,6.834822761590098
注入,78,75,6.833166360616944
收平,62,55,6.832341963988042
以紅盤,78,69,6.83228849289399
信邦,76,68,6.821361867077082
公股,82,65,6.817562192673715
彩晶,71,68,6.815001800736618
股長,74,71,6.813757899095432
股技術,84,80,6.81355803118367
價及,72,68,6.806762316580926
投機,79,70,6.805062644434555
第一款,206,86,6.80493187619856
換手,70,65,6.804075719827099
今盤,67,64,6.803889642007996
感恩,81,61,6.800823254544095
中央,74,69,6.800263886181671
股價開,70,68,6.796263537343058
迅得,57,34,6.7921759654716505
億技術,79,79,6.788781057881911
股高,75,71,6.785824427948675
外銷訂,82,61,6.781664847879945
康達智,81,36,6.7808891158101785
吸引力,73,72,6.773330371195191
失業,78,70,6.773095148987
少數,85,77,6.769221436223858
呂淑美,73,73,6.767696859579473
下類,63,61,6.764577611046071
戰點,64,57,6.764549065647016
點漲,66,66,6.762211066778443
飛越,65,60,6.762079848422865
切勿,83,74,6.761926666987558
點僅,71,70,6.760952477564293
稅後淨利,78,68,6.760952041463658
略微,68,64,6.759895895493036
收達,72,61,6.7598197919707905
前高點,71,66,6.75801691684693
政局,73,67,6.7556241277191456
價創,75,74,6.755322020757815
以台,81,81,6.754832390194086
徘徊,63,60,6.754317447866232
盤要,70,69,6.753475587023622
發放,76,60,6.75313452966127
貨櫃,75,69,6.75122885065582
美國道,82,80,6.750493238603156
周值,71,65,6.748092074045507
將到,77,75,6.7448708125500225
實現,87,72,6.74461272112042
降稅,77,59,6.740273110520926
謝謝,49,45,6.738830270258679
矚目,75,73,6.7372689178569996
戰持續,83,75,6.737105437797209
供貨,75,68,6.736890622893959
將至,74,71,6.733300349717284
短打,57,47,6.727428102846482
齊漲,69,66,6.726697421554199
一成,72,65,6.724745105232934
基亞,72,65,6.724656241300266
數上,74,68,6.723756488603162
中間,74,66,6.722496384452675
失業率,73,68,6.722257760460327
季減,69,58,6.721546996635235
跌量,70,65,6.71907776563415
電月,75,73,6.717317768195433
陰影,72,68,6.717262845700186
息率,70,42,6.7159976106224955
並不,74,70,6.71559391001883
轉換,77,67,6.71459841021699
后國,75,72,6.7101246871228355
擁題,70,70,6.709603521597156
新春,67,56,6.7089865966179385
半年度,68,55,6.705934290075849
還沒,79,73,6.705641659360396
來臨,78,74,6.70498157389219
不見,83,74,6.704242857734605
點元,68,67,6.702651207196689
首先,96,90,6.69865204983591
發出,77,75,6.697221059425308
獲利賣,72,64,6.694387690945609
新華,75,67,6.688509784251917
股尾盤,73,71,6.6864846318383195
確認,68,65,6.6862883334791805
話題,77,75,6.680934945388142
奮力,70,66,6.680495522083029
化生,74,68,6.679498393437544
股前,60,52,6.678493314414576
驅動,79,73,6.675426761752776
趨向,68,67,6.67458068722363
北京,78,68,6.672717151740741
股價衝,72,68,6.669389911869458
喊話,77,69,6.668592009276421
億元量,73,73,6.665508461410718
顧立雄,69,46,6.665408642823917
園區,82,52,6.664235354329114
利用率,74,66,6.661507540543768
電元,74,69,6.659158633337165
山林,84,62,6.659144821688763
填權息,76,66,6.654865563728519
為鴻海,77,74,6.6532113142780585
以造,72,71,6.65220839360713
預警,74,67,6.650984932454262
發文前,77,72,6.6496725288321015
嚴設,77,75,6.6446133939509044
仍以,69,69,6.641331653056032
台耀,64,53,6.638133354963095
起跳,78,74,6.6380360555200015
群光,69,59,6.635767873354127
隆中,67,55,6.634835108368784
盡量,88,82,6.634793661241655
軍演,70,53,6.631128321806469
輪漲,75,65,6.630981373950978
百餘點,62,62,6.630648280605039
新普,71,61,6.625096734528349
隨美股,66,62,6.623772135539393
中震盪,63,61,6.621533872372006
早上,67,64,6.621141761914551
資投信,66,64,6.619558549532336
上移,72,65,6.618727437855625
發元,72,64,6.615796722172433
最多,76,74,6.614259547798143
攻點,64,57,6.612705102406859
王仲良,62,24,6.612593345387678
仍守,67,67,6.611031518739936
標股,74,65,6.610612558366111
戰疑慮,74,63,6.608723288310031
績效,80,61,6.6067913092323485
建置,82,72,6.601852325670327
宣德,74,65,6.6003861921116895
意味著,74,66,6.5986444158993285
前高,71,70,6.598093569752856
東芝,73,64,6.597455844159428
不住,69,60,6.596359377707557
同業,84,78,6.593909496170971
加工,79,74,6.587065504890416
智易,74,70,6.586679697029275
電聯電,60,58,6.584697130370131
不動產,86,49,6.583954812646242
中個,57,57,6.5831477585861435
基售,129,39,6.5813000546014
勢表現,71,69,6.5781437728934495
聲明,78,74,6.577854953862141
宏捷,70,66,6.57296862517466
跨足,84,75,6.570243201698416
人才,91,71,6.569863655235155
抑台,71,70,6.567370302567608
點美股,64,63,6.564527781097726
上下游,66,64,6.559881517126027
罕見,76,70,6.552683264922107
顯得,69,66,6.551754462447014
臨元,61,55,6.546394270544861
淨空單,73,63,6.5434829604214535
賠錢,75,49,6.543294203541685
合計淨,61,61,6.534692051457621
之週,198,78,6.531955182161992
資主導,68,61,6.530786533171511
備忘錄,41,29,6.527596165266824
協助,95,68,6.524481528550594
光國泰,44,40,6.523704628932747
電個,222,100,6.522694798718095
參議院,76,70,6.520853268821189
判決,73,39,6.520652956176857
響點,54,54,6.516776901953797
材個,67,62,6.5149615538239685
差為點,58,56,6.512946023483548
陽光,62,54,6.508194420999748
精成,62,53,6.507732886862802
巨等,71,71,6.507620745340566
上旬,71,65,6.505445603159249
機鏡頭,77,62,6.50484425512247
白宮,75,68,6.501498144855082
黑色,72,67,6.50062754069043
為群,90,88,6.500188233889647
點外,55,55,6.498910110994285
全都,65,61,6.498165835700368
失而,67,56,6.497731084220044
電為,68,67,6.494463962849746
尤以,64,61,6.493829422975933
日友,69,60,6.490824865326427
利率政策,63,50,6.490453095329533
入主,70,60,6.487060730449793
點周線,68,59,6.486662765375575
高科技,75,70,6.485380557580842
迅杰,77,73,6.485159890042702
技術性,66,62,6.484514633844359
自家,76,69,6.484097631258106
首波,73,64,6.478413041720609
交出,76,70,6.473458793792501
穩元,68,68,6.472225774676251
矽統,80,72,6.471916412977441
高目,64,57,6.468073857120099
獨立,86,80,6.467076123907435
驚人,71,67,6.46432026895228
高端,74,63,6.463984520674449
資圈,66,62,6.461933802505295
大展,66,62,6.460847925340595
停作收,78,75,6.45918898726536
讀者,66,33,6.4576939212497235
電南亞,63,60,6.454147313572479
條經濟,56,56,6.450122049871118
充實,83,74,6.450116616979216
手上,74,73,6.4453064717799196
不休,74,70,6.443836239347473
股近,70,70,6.443078065247371
主委,79,71,6.439956328447206
大洋,79,55,6.4386494652164625
同創,67,63,6.437950721617458
重建,77,63,6.436781748492626
減幅,72,59,6.4346547926939826
一早,56,49,6.433923457891034
中華,89,62,6.433443642863658
數持續,72,70,6.432494895281498
權益,79,58,6.431842832513567
基準,65,60,6.4298751551679825
股生,68,68,6.427027862954882
活潑,66,56,6.4263073610289325
回顧,74,69,6.42524749293347
以電子,74,74,6.4252298919385975
中以,73,71,6.424711638391778
年減,65,52,6.423168178208835
首選,72,69,6.419160252927395
空交戰,62,58,6.417763456070982
六月,79,64,6.417720549905874
服務業,74,62,6.415252351189125
證會,81,60,6.414654572681741
滿面,69,68,6.41445517315271
本周一,66,60,6.414079084352563
美聯,63,60,6.412888311168333
發電,69,65,6.407818900621141
充沛,68,61,6.4061787792764155
收益率,86,62,6.404701245211449
光統,87,71,6.404516553401071
股齊揚,61,59,6.404293374223302
創逾年,71,44,6.4030451411644345
仍強,66,64,6.399210450633367
開發金,69,63,6.39751949400452
則在,68,65,6.393337105170041
動台,61,60,6.392992292900765
仍為,74,69,6.392363164852205
網路類,83,69,6.391876412514988
美琪瑪,70,67,6.387657133891625
網站,76,55,6.38659949453162
還能,78,74,6.385952511551653
輕易,77,68,6.383654307837811
產量,71,61,6.382963964552
光跌,56,56,6.38108896810686
增近,70,70,6.376567142001508
淨多,87,72,6.3760328581335965
盤過,66,64,6.375573802621404
上空,62,51,6.370875574915012
打算,64,61,6.366563094191703
占率,75,67,6.366182897880836
襲擊,67,59,6.3651503391207145
財經頭,55,55,6.362249929998565
反壓區,60,50,6.359549795071407
獲買,74,67,6.356606797269505
流動,76,64,6.356474678821624
碩台,65,63,6.355233571516975
運算,76,71,6.354892862366842
盤進,69,66,6.350177408930522
資籌碼,47,44,6.350002231998841
相同,79,72,6.349102655645476
達台,65,59,6.345417327235106
衝高到,69,65,6.342393600052947
三洋,79,56,6.340227915988751
計師,68,61,6.338215136784733
王中,67,67,6.338171509991889
攻下,72,67,6.336570297434638
基材,73,67,6.333059139572994
當前,82,76,6.332156065497539
川習,78,67,6.33175116301479
崛起,85,71,6.330727296127186
定存,85,49,6.329165629798653
曙光,73,67,6.327003523045013
三月,79,67,6.326387439464289
關門,78,60,6.325830516556666
元股,63,61,6.325213413472444
信用,73,63,6.324733437758732
激情,65,59,6.321604128115548
永遠,84,81,6.319585878788772
賺贏,69,66,6.318412119693221
民主,71,57,6.316259005599651
股技術面,79,77,6.311371487440655
星期五,68,58,6.311221281688963
大減,69,66,6.310662025901591
剔除,65,51,6.309610956777
倉口,88,70,6.309310903417974
中光,60,51,6.307568777244554
數仍,67,64,6.305950525717309
依規範,76,70,6.303924788349342
規範未,76,70,6.303924788349342
先詳,76,70,6.303924788349342
發文將,76,70,6.303924788349342
取代,78,73,6.302141144355436
廖繼弘,67,44,6.300609153718353
國際盤,62,56,6.299792234086885
谷歌,72,68,6.2987373344123085
環宇,65,59,6.2970380187201
電股價,62,61,6.296566647645705
創下個,65,63,6.296153103147276
資在,59,59,6.296118117036277
發科日,62,59,6.295992097722101
達方,78,77,6.294938166116164
監管,80,73,6.293489153253651
智原,78,75,6.29257518556359
趁勢,71,70,6.290936941441828
電持續,61,59,6.2883180021764264
拓展,79,74,6.288069191874098
日為,65,65,6.28707723552042
出席,80,69,6.286913163732575
疫苗,67,48,6.2849176465990455
千億,72,69,6.284372862798935
兩地,163,97,6.284093021602778
操作台,66,66,6.283837055039866
價收,59,57,6.283654143787222
光續,63,61,6.280071030382825
積電盤,56,56,6.2774794735281185
規範,90,77,6.274136056805239
因市場,76,76,6.272481718919134
將召開,62,62,6.2706075302101425
分散,85,66,6.265150510838525
凌厲,63,59,6.263646644135829
處理,98,76,6.261201544538335
超外,88,87,6.26105580488822
並創,74,73,6.260739840257721
股應,70,67,6.259810873805687
歐買尬,66,58,6.258614095301846
抱持,75,74,6.253218478791651
億元股,55,55,6.250651257292945
天然,74,73,6.249267868343258
電續,61,58,6.248884784567213
職演,68,43,6.246520938583169
股站,65,62,6.246152341919926
光美律,59,50,6.245485735699086
良知,50,50,6.244759861224886
宜謹慎,54,54,6.243869608826568
上限,78,68,6.243542044754198
說會將,67,66,6.243064762919809
鋼價,67,65,6.242886485505517
整場,63,54,6.241831356100569
出盤,65,65,6.2403439659919
面對,66,63,6.237115494197032
商業,75,67,6.234267205045058
有家,76,66,6.233813656872278
有力,73,71,6.232606327786004
加薪,75,40,6.232417740193088
口合,98,98,6.2299851276582805
加深,70,69,6.229396979272012
鐵股,61,58,6.227535265099617
鎖死,69,66,6.225645180844438
解盲,66,52,6.225160356176384
收元兆,51,51,6.221463166686788
獨秀,64,64,6.220921214583783
各產業,75,74,6.2201514323722655
高現,72,70,6.215655891221941
葉時安,55,55,6.2156094580903645
續創,70,66,6.205280515848342
日商,72,58,6.2050140180356355
俄羅斯,77,72,6.20481461231118
俱樂部,68,58,6.199436184834013
惟盤,67,63,6.199001703128163
創收盤,64,61,6.197343999480737
上去,65,59,6.193204766232628
直言,63,60,6.193106682678526
創造,81,66,6.192306177044858
期望,74,72,6.19225398327703
精英,79,66,6.191457152653632
數張,111,40,6.189210410062986
分大盤,41,41,6.186046841272416
八月,73,57,6.181474923714635
鎖漲,62,56,6.180832526184849
超股,69,66,6.178629028569637
肯定,79,77,6.177981802656906
英瑞,71,62,6.177821520027393
當地,74,63,6.177095492197306
壓湧,65,64,6.176960737794866
原相,56,50,6.174550644163128
神台,60,58,6.169736648180384
中華電國泰,42,42,6.169385181611694
類指數,73,51,6.168852066302471
通貨膨脹,56,51,6.1671951666953975
電廣達,49,48,6.167033983790665
臉部,74,57,6.166532856000525
避風港,63,61,6.165901122448255
機關,80,65,6.1658000775340875
月相,55,47,6.165481426178534
增股,64,58,6.162988733902882
之個,71,67,6.162034068248124
分配,84,68,6.161741951910318
將台,60,56,6.159326688106339
舜宇,63,35,6.154291799528001
發表新機,61,52,6.154263668759949
現較,68,66,6.153268949114149
幾天,71,64,6.153227986777526
注重,70,68,6.147539534534721
深圳,70,61,6.146992914793156
畢竟,69,68,6.145690376647869
薛舜日,52,45,6.145434805493467
漲超,56,53,6.14166134712199
具業績,68,68,6.139927232605082
果然,63,57,6.139046227690315
總金額,75,52,6.138033597167716
僅次,72,67,6.135900218980398
隔夜,65,63,6.135323625674703
皇翔,66,60,6.132145496223635
中下旬,70,66,6.129326600911936
意見,76,74,6.1283339607869145
活動,79,76,6.127032152154135
江興,61,49,6.126306898294002
產生,72,67,6.124676866682368
科台,62,55,6.123977070325321
各均線,63,56,6.120089883096121
擴散,67,64,6.1187925894794555
盤初,54,54,6.11825536623719
不差,66,62,6.117408773194942
參加,56,45,6.11377651339968
庫藏,68,62,6.112860737551639
盛群,64,61,6.111917300996433
紛擾,67,63,6.111123403092508
德宏,61,52,6.110090509030837
需求增,72,71,6.107974211645169
生物,73,60,6.107873452465937
高層,76,66,6.1055111775453526
上元,63,62,6.102936274865516
財經頭條,60,60,6.1027060855857
中僅,65,61,6.102690644628439
股壓,63,62,6.102062275394723
總計,68,62,6.100482774310447
蔡明彰,65,39,6.100456794219453
向前,63,60,6.0992721722793455
超今,54,42,6.0980550717125395
興趣,71,66,6.095381141031512
此時,77,68,6.085455836748461
破萬點,53,44,6.085273366481342
萬台,66,43,6.083324017530356
年線點,66,65,6.0824662789446275
電燃,63,63,6.081318501261402
積電鴻海,58,56,6.080036605335654
發科台,65,63,6.079623095023187
總體,73,65,6.079069435423306
調至,67,50,6.078389916735545
滿足,71,64,6.074768393521371
車市,71,64,6.073394957996285
醫股,62,58,6.072018896947796
台郡,56,49,6.0685992913185105
收平盤,62,58,6.065804381951899
點與,71,60,6.063806298340237
電電子,57,57,6.062953071171807
引擎,71,67,6.062644961932197
前者,64,62,6.062597133352092
財政,67,61,6.062334669508157
多個,71,50,6.062013075048207
出面,70,64,6.061598618480413
股持,60,58,6.0609002588502685
助力,59,58,6.060365321237391
高到,64,63,6.060298255094515
全家,63,53,6.058103273122837
雙創,65,59,6.05743021697923
第八,159,94,6.054787783769305
季合,74,63,6.0543411645446295
股連續,62,62,6.05020698554204
名稱,72,62,6.049796391890713
爭取,74,67,6.048609627887928
配置,79,71,6.048449843655719
晚間,71,70,6.047510517279204
到手,74,63,6.046261274689237
元大期貨,39,29,6.0455642093695845
永豐餘,64,60,6.045149489602905
史上,62,58,6.043640849979082
多重,71,67,6.042924672302319
光亮,58,56,6.042076333619296
觀察加權,60,60,6.040301031850842
評析,60,60,6.036185361622963
主軸,70,65,6.030220808550522
價強,67,66,6.030081719232354
穿越,66,65,6.02954255029601
漢磊,62,59,6.028384506605618
勢將,61,58,6.025122753070671
金殖,67,65,6.0251020052385185
動態,65,56,6.024299459127969
買單,63,63,6.021873784450276
朋友,76,60,6.019308682396167
一月,61,52,6.019151343779797
所致,70,69,6.016881492217037
與點,67,63,6.01500728855923
元盤,54,54,6.012459182285905
經連續,65,64,6.011824565848374
股價則,59,58,6.011443356147502
產線,77,76,6.004558144141954
成型,76,65,6.003206483810495
普當,60,54,6.002371346422202
受累,58,47,6.001515284872589
台系,61,54,6.000150626156617
瑞昱,72,69,5.997506195820458
看起,61,57,5.9966748522605595
矽晶圓及,71,67,5.99537381052761
短中長,70,65,5.992766319157171
股營,69,66,5.990108112848769
寶座,67,56,5.987284491848137
建股,60,58,5.9847329901624455
多來,64,60,5.982461913267801
乙盛,71,68,5.979859911608488
多空分,59,59,5.97868305638079
面訊號,59,59,5.97868305638079
設廠,73,66,5.976560873566693
激增,66,63,5.975683566069043
雙位,73,69,5.975303530762726
化富邦,35,35,5.972474098138433
發燒,59,56,5.971502165409351
保留,68,65,5.970273134076384
東北亞,62,51,5.969794584061743
陸資賣,51,49,5.969735421117157
聯強,69,60,5.968862719153178
資金進,66,61,5.966881179538781
師薛舜日,49,49,5.964444743539403
車廠,67,61,5.964373366214857
以產品,53,53,5.964272060806157
假設,67,58,5.963010829063741
蘋陣,60,56,5.960960392706595
習近,64,57,5.958495549022686
兩樣,62,58,5.957061700008173
警戒,63,60,5.956978365279667
台達化,65,62,5.955789424005159
股玉晶光,57,55,5.954250609497384
大局,56,50,5.954224222641369
收元漲,54,44,5.946706763541768
智能,76,64,5.945426834690758
上班,68,51,5.943536352630188
邀請,77,70,5.942988207950383
盛餘,63,60,5.941320174676217
東南亞,73,72,5.939478517853138
麥格理,56,36,5.934928833414375
國泰金收,58,58,5.934670941577567
開會,70,63,5.93398032605677
股聯,66,64,5.9317891890403684
績題,68,61,5.931364244813529
板卡,65,61,5.931091849056858
陸廠,68,56,5.930639402665457
擔綱,59,55,5.929602340882673
檢測,70,57,5.927773484425901
僅靠,59,58,5.92720135269865
股大,58,54,5.9267268904186015
漢微,61,53,5.926374558436845
發光,61,60,5.924367130945727
鏈業績,60,54,5.923547118207557
連番,66,62,5.923203552589361
揚盤,57,56,5.921527237420691
影音,67,67,5.921102641930957
引進,77,71,5.920789931386805
顯卡,66,55,5.918276739739728
千點,67,54,5.917166057014006
暫估,42,42,5.916733563467935
泰金漲,48,48,5.914388743217524
鏡頭供,63,54,5.914335764535056
風向球,60,59,5.913503431461228
時代,79,69,5.9107031940366195
辛耘,64,61,5.909378452790615
將出,64,64,5.908872802864555
高鐵,66,60,5.907885948826224
光電自,46,40,5.903315974794517
貸款,76,56,5.900761971050668
預計將,68,67,5.898056693334461
宏碁,66,53,5.894107993084401
宣示,68,62,5.893469714965579
連跌,58,56,5.8920807055370155
事項,60,52,5.891462453061258
股玉晶,58,57,5.890394627227769
看大盤,63,63,5.888887322484929
為盈,69,65,5.888493641336935
期貨淨,56,56,5.8871388074817705
大摩,61,37,5.886888780655638
股幾乎,57,54,5.885641084635525
牧德,58,35,5.885527606360364
業界,70,66,5.8835005392353565
線台,59,56,5.882685280835986
到期,69,68,5.880961953703044
運輸類,75,53,5.880929098649189
得到,82,74,5.879940099811153
台勝,73,67,5.8787551391625605
中亮,64,63,5.874673248105414
文創,68,65,5.874115441341231
撼訊,60,53,5.873832128913461
澄清,66,63,5.871742227662685
加密,63,51,5.870757219410776
慎防,63,57,5.869822256773331
活蹦,55,53,5.868989331654836
做出,71,69,5.8658642787346755
廠區,67,56,5.864086247915199
櫃買市,59,59,5.860818204706432
川金會,60,42,5.860123836388278
業務,75,69,5.856425607662386
日訊息,43,43,5.854877337006061
泰金及,62,60,5.854419332291138
日持續,63,63,5.854171289112956
交替,52,49,5.852612414572846
南亞國泰,37,37,5.850506819338023
資買超,77,73,5.8456994536269935
一輪,67,54,5.845042569612
資續,61,61,5.84437925691019
熱賣,65,56,5.84157929951151
股人氣,58,53,5.839553194828456
因子,62,59,5.838352275833383
聖暉,47,31,5.837401012068239
簡威瑟,66,66,5.836858986220826
無人,73,64,5.831429604139536
類指,58,57,5.830944392561858
股龍頭,59,56,5.826713534704709
近成,62,61,5.824019889928296
太陽,59,59,5.823330754450923
股買盤,62,59,5.821561191683227
周末,63,59,5.82106569204701
轉變,62,61,5.81897130801569
重拾,68,66,5.81891627167533
給力,56,54,5.818632938771326
衝關,56,50,5.81814702261582
費用,81,59,5.817894660577225
叩關,57,51,5.816957454647624
較大,62,62,5.816753917490101
力撐,57,54,5.816118557712464
轉往,62,56,5.813645423782063
