token,tf,df,tf-idf
擴至點,66,39,4.725681292707093
遭到,72,65,4.721832712622216
希望,77,68,4.712272963096148
就業,68,55,4.708972634552177
檔震盪,64,59,4.706444803714417
費城,61,59,4.704709579070455
台廠,69,57,4.693885257836855
雙王,62,51,4.690745183092624
標普,62,58,4.688403780019344
禁止,75,73,4.673705116039834
有過,53,53,4.6736136369711
第四,93,91,4.673125425206455
香港,75,71,4.672498472928749
得分,53,53,4.668505728610529
光開,56,54,4.666622173559421
不宜,65,58,4.659039337783939
熱疑慮,53,53,4.658845546999021
應商,67,53,4.652418740070672
億元櫃,62,62,4.652253381959543
生技股,66,62,4.651277344489126
達以,42,21,4.651048407704718
實施,73,65,4.650611717327597
美系,61,44,4.649027361577384
中漲,56,49,4.646202808828134
地緣,62,55,4.6441801562642056
超金額,57,50,4.642165896068619
點以,63,61,4.64034814262209
較佳,70,57,4.636190289405927
師認,59,54,4.631720245866298
湧入,58,49,4.629772859057763
恐過度,52,52,4.626474944541186
意義分,52,52,4.626474944541186
要求,76,65,4.614443322035856
再起,62,58,4.613400663342431
閒聊,26,26,4.6121129925244
大購,88,17,4.606147509279555
光電類,73,63,4.6013254108351385
過度,78,63,4.599906398546281
周轉率,58,17,4.595966356797094
劇烈,60,57,4.592279679677323
預購,59,45,4.583256539151216
收表現,65,55,4.577026508820129
股撐,55,51,4.575191916053783
電信,62,53,4.575176630526472
綜合,65,60,4.574814429985116
動向,62,56,4.574275781262154
前三季,61,42,4.5718008720377945
盤後閒,25,25,4.570740603663683
召開法,60,56,4.567719180814477
方式,81,63,4.56348743027173
展開,66,60,4.556609885830345
前台,59,54,4.5412214431975695
透露,58,50,4.536200815778523
推動,65,59,4.535442643742776
通過,66,58,4.533407047196932
消費,67,56,4.526868730574225
中旬,58,51,4.526126304984345
健康,64,55,4.519455603738681
上海,61,53,4.509690725053131
股份,72,66,4.508908939637041
中指,64,60,4.507568314627606
帶頭,60,54,4.504013578695977
漲近,55,55,4.5020626307628
恐怕,64,57,4.501485685232936
將在,62,59,4.488897049532554
螢幕,61,40,4.486105715164262
為配,42,30,4.485999844312549
升級,62,46,4.480010742119379
原先,66,61,4.478417641765141
電台積,39,23,4.474198639137357
新藥,62,52,4.473264349608253
資自營,62,62,4.469536678313849
十年,74,51,4.468637070307355
指選,25,25,4.468256280942025
兩大,63,58,4.468069251514402
觀察盤面,79,79,4.465134533676552
週二,60,49,4.459871873486262
實質,52,47,4.455243432392293
欣興,66,63,4.452935255308136
議題,66,58,4.447832260376917
價值,79,54,4.44678805883709
人中,69,69,4.443013417074344
熱錢,65,55,4.441156180484301
現量,61,57,4.436942129530152
宏達,73,68,4.43477856818773
金兆豐,55,49,4.433598728832315
開高震盪,56,51,4.432889849194791
含外,61,61,4.432469561379747
穩點,56,52,4.431031263734693
本身,73,68,4.426403795715404
釋出,61,58,4.4254456440972465
加重,61,56,4.424505596515033
回籠,62,60,4.42392019912173
建中,42,42,4.4212565861073285
中小,59,51,4.418081258785423
一直,69,46,4.415705721887466
一下,55,35,4.411809364772652
轉型,72,63,4.406971653445728
授權,71,68,4.4036276647084645
歐盟,59,49,4.402715142307919
中秋,51,31,4.402351353340594
點但,60,59,4.39782462303027
留下,65,56,4.395355455481191
昨晚,66,58,4.394930958001143
大選,55,45,4.3904926263003174
改善,70,65,4.382900991079575
論壇,58,29,4.382002531695996
打入,62,58,4.374277348253274
科大,52,48,4.3722040530526005
紙類,58,51,4.366210026615061
過去,74,61,4.366013180117841
電聯,49,47,4.362451699315887
工具,67,48,4.360796901742024
已有,64,64,4.359772621926389
支持,64,60,4.356293408864134
攜手,62,60,4.351405117343983
榮峰,48,48,4.3513553219636405
僅供,68,67,4.347685331164495
橫盤,51,43,4.346011616225647
開紅盤,54,47,4.343336544961278
分鐘,58,52,4.343270426233669
加入,64,54,4.342986016039314
收益,62,47,4.337745626339475
階段,63,58,4.337496785764623
成分股,63,55,4.337090971165205
千億元,56,47,4.325083944431188
股大盤,48,39,4.318845959670829
類股則,55,54,4.311143733467104
首次,58,47,4.3077213828280625
消費者,54,48,4.306634902944659
較強,63,49,4.306520123167785
股續,55,50,4.302859700373485
期現,46,45,4.292921375060606
摩根士丹利,52,27,4.291513188558905
中華電台,38,37,4.2914162770714235
反觀,58,55,4.290926705390155
潘智義,43,43,4.288719929647322
價大漲,50,41,4.288365889417529
破點,48,44,4.286561570202824
股匯,59,52,4.285275751071716
元大,56,50,4.276344889303461
電等,57,53,4.271586930585749
電子業,63,54,4.269165179177061
晚報,73,73,4.2690208567021095
超眾,49,37,4.267851469426861
非常,68,56,4.261866667691038
凌晨,56,51,4.261060557390217
翻揚,58,49,4.259641646787056
早報,47,47,4.256679956314179
出爐,55,49,4.253315161730981
億元大類,48,48,4.24728764792423
百元,53,48,4.246441785593308
規模,67,60,4.245344698786373
歐系,54,35,4.242673284171637
花旗,63,45,4.237784583067906
主管,65,49,4.23756813113677
攻克,52,44,4.2356985036659776
中場,57,48,4.232111015982444
週四,55,51,4.231482109332294
這是,67,53,4.229104747355043
傳產類,62,58,4.225094592679223
週一,56,47,4.223028924985986
前日,60,56,4.218946677024724
資台,87,86,4.218088646130902
億元盤,48,48,4.21682593903831
摩根,57,50,4.2159769306348815
外界,61,51,4.215449340191732
很多,69,56,4.2138534340322895
聯一光,54,50,4.213529565460102
光學鏡頭,46,41,4.20619893560503
開口,58,47,4.204855014661244
張外,85,85,4.19230224302521
聯電,65,59,4.185900794026458
帶動台,51,49,4.185461741191775
糾結,56,48,4.18530627647864
收台,51,49,4.183441144019489
為主,47,46,4.18128531187974
兩岸,60,50,4.180962193336408
雜音,49,47,4.1709123022616446
收購,58,50,4.169120039817483
股大漲,50,49,4.166639048056939
英特,63,54,4.164538775120942
裕民,50,38,4.162740460085426
日股,49,48,4.152541787144627
創新,52,49,4.150416293085012
未見,65,60,4.1486413613667725
新產品,61,54,4.13938050931031
金兆豐金,54,50,4.135538349900437
風電,52,41,4.1295899006824
新廠,55,42,4.126871887659023
全場,49,45,4.123394510249084
晨間,58,57,4.123027402005733
退場,49,46,4.119426187038567
漲多,50,46,4.118961041126667
擺脫,54,51,4.110915451003061
程度,60,56,4.110299950143885
小心,53,46,4.108953758403562
速度,61,60,4.108879491097557
財經,46,32,4.107993125493463
存在,59,51,4.1060138272196784
浮現,56,53,4.104747467423025
指數表現,52,48,4.10200647357806
亞馬遜,57,49,4.101010534627915
億元類,70,70,4.099374262737796
單則,40,40,4.098149778135055
量值,62,62,4.092436734402097
接買盤,56,56,4.0878773931642804
挑戰點,51,46,4.08723213102536
頎邦,53,42,4.085330392626086
過程,58,46,4.084284553995916
調漲,59,56,4.083517597393039
什麼,74,44,4.082492399980211
未含,52,18,4.081936919483031
重啟,53,44,4.071461137086335
時序,57,54,4.070884277512138
壓出,60,58,4.068815957840831
有意,58,50,4.065104467661475
倉淨,50,49,4.0649450004989705
否則,58,55,4.063635292522209
廠商,62,53,4.062865166449067
今國,53,49,4.060463776880155
至少,65,57,4.058813846756711
上季,53,42,4.057508970160969
再創,54,48,4.057194653911289
特別,62,61,4.052322704687031
現漲,52,50,4.051384204627715
擴張,53,45,4.0436745238648495
金開,58,55,4.043362754371693
容易,60,48,4.041437886377634
金像,61,54,4.037785299603624
外資圈,55,36,4.036794777632801
而且,64,58,4.035726441986393
熔斷,50,22,4.02996475927775
淡化,57,49,4.02437275263332
技股,56,51,4.024247543869627
前夕,53,49,4.020123247489997
低量,45,30,4.019915904705848
體類,58,52,4.018847138957749
低價,53,48,4.01426366631583
大通,54,47,4.011957787065791
電盤,42,42,4.0022990542158325
系統,72,58,4.000907914515047
萬支,50,29,4.000196541227216
豐金,59,58,3.9982113653176183
石油,49,47,3.9974035580954688
新金,57,56,3.996400947725283
貨億元,47,47,3.9961496311915
光玉晶光,47,42,3.995083689517984
電金,52,47,3.992675497412322
本次,60,37,3.984574511415474
亮相,51,45,3.9822129866201283
可持續,57,43,3.981446241529076
正文,48,44,3.9804571010955763
辨識,60,41,3.979206712848395
值縮,49,49,3.9735292499614756
如何,61,50,3.9679167465060203
永豐期,59,54,3.966094847441063
調升,55,52,3.965547856193135
看點,53,43,3.965402249814043
加大,55,53,3.965110423399307
及點,51,45,3.9649178556507656
月初,54,50,3.961803785891876
扣除,47,47,3.9607207055880616
基板,54,44,3.958299075464397
一樣,68,54,3.956463162997048
明確,58,52,3.9490126283006592
彈升,55,50,3.945910011298276
葡萄,52,39,3.9446552376193824
多家,53,52,3.9429630531414035
仍須,55,52,3.9382710264639345
三鏡頭,45,29,3.9382220214621224
王台,49,47,3.93691129007202
此次,55,51,3.9332537919735553
電子期,47,44,3.9323653326170773
千元,48,41,3.9311240075654017
股價大漲,54,53,3.9233842332748807
不再,56,49,3.923180149022483
負面,63,46,3.92177344136036
下修,51,47,3.9186016310818887
光通,55,47,3.9184373542977484
銷量,52,47,3.9165531737837096
檔個,49,45,3.910216880811006
促使,54,50,3.909603771435103
提出,62,52,3.909525808855675
法律,62,59,3.9074802402629207
學生,51,49,3.90718109970105
遠東,61,51,3.904843787213223
媒體,51,41,3.9020045323596455
一次,56,53,3.900951431823458
理器,53,41,3.8985726270434777
漲表現,59,56,3.898141782089847
開市,48,30,3.897935979511895
組裝,50,50,3.895553248954916
光股,49,49,3.895532058617611
為止,62,56,3.8954795456085347
股國,52,48,3.895374036183063
回吐,49,46,3.89515027648503
完全,62,56,3.895030587772409
有限公司,58,56,3.8922107649995787
榮成,54,47,3.8915002052041348
反轉,57,50,3.8899446243358953
一口,52,48,3.889261297890087
攀高,48,42,3.887518257021603
分國際,40,40,3.887014037434252
作用,48,44,3.884694445479842
選前,51,39,3.884476932626234
黑台,47,43,3.8843915185335782
創友,45,41,3.8820427892033855
宏達電,51,48,3.8803981358149113
不能,65,54,3.876692102653249
分道瓊,40,40,3.875163932355519
偏低,54,50,3.874917393551509
出金額,81,80,3.8729207849164675
資持續,52,50,3.8709031677800088
攻頂,49,45,3.870248225197475
現在,65,46,3.8692615506489236
波及,48,46,3.8638186163553856
電類,57,52,3.858141512773689
達點,48,48,3.8575782357509194
真的,65,40,3.8568263732560286
壓低,43,41,3.855665810370988
高度,53,49,3.85556992923678
最快,61,57,3.853861149634727
缺貨,55,50,3.8484223742644956
權未平,57,57,3.848350273696146
方案,62,46,3.843068451933794
股當,49,47,3.83986610617057
卡位,50,46,3.838992285243307
雙方,55,50,3.8342813915964338
提防,53,45,3.8289595772024376
動作,50,46,3.826116125476185
光月營,43,42,3.822074808016705
燃氣,47,47,3.8205980843925897
同致,50,44,3.8183034287832522
統一,49,44,3.8147227056848614
優先,56,50,3.8140193348772846
減緩,56,56,3.8109467568504725
聯邦,42,39,3.8084705029702124
黑棒,50,47,3.8080740637156576
加以,47,32,3.8071204094037485
將維持,50,47,3.8068797668669294
估量,42,41,3.8063269554043715
針對,56,53,3.804010672558574
距離,51,43,3.8030483867894733
這次,47,38,3.802266653983936
自己,63,42,3.8011141779866255
各報,56,56,3.7970957405145627
金等,50,49,3.7943192893023405
點不過,53,51,3.7919913073877347
一旦,56,54,3.7914337028567675
近來,53,52,3.7879918376280126
殺盤,48,43,3.786482739891995
金國,46,41,3.7852488502828856
無線,51,42,3.780691518174974
亮點,49,47,3.7792210080925277
指選擇,57,57,3.777832658184759
公債殖,54,44,3.7765716995569676
股成,50,48,3.7762327809830207
國安,55,32,3.7753918997238545
報在點,45,45,3.772526317309409
價股,48,44,3.7718848236799216
將有,54,51,3.7701783130800983
雙虎友,46,44,3.7687986762763392
引領,44,43,3.766452950281428
報晨訊,55,55,3.76513807635011
排名,46,43,3.7635154415195156
回落,47,45,3.7627946277645212
億元融,74,60,3.7618029562092365
挖礦,44,36,3.7578088554616524
四台,46,40,3.7550695458996097
手中,51,46,3.7545253505638545
韓國,56,51,3.753881732139722
經驗,63,53,3.753643182662672
補漲,49,44,3.74701934315503
有些,54,36,3.7460469473554654
金大立,33,32,3.742748939385302
直逼,53,44,3.7398618772583347
超級,47,36,3.7341140461364963
口淨,66,64,3.7340197740048278
股短線,49,46,3.7294555514819945
不但,51,50,3.72671319630178
通訊,54,45,3.7249625302097007
分歧,48,42,3.72404571737726
搭載,50,37,3.721889827047285
儲祥生,42,26,3.714329589337208
股收,45,43,3.7137315369886017
不俗,47,45,3.7115080737859625
爆出,45,44,3.7086716009224503
大致,51,47,3.706253332877301
獲外,54,44,3.70408391682623
日經,43,43,3.702782400085213
難度,49,44,3.7016353954556847
矽品,50,38,3.7013449583847633
吸金,45,39,3.700085630527911
滑落,46,45,3.6996668229986636
當中,52,47,3.698035818363296
利基,56,49,3.6926495659554264
能力,66,54,3.6850224253751347
解讀,51,44,3.684333466195827
報點,40,33,3.6824851230975244
連假,44,36,3.6799272256484565
現開,43,41,3.674133786070491
本土,52,50,3.671681350133847
第季營,49,41,3.6646866440887482
信驊,44,36,3.664494792302171
德意志,45,29,3.662479525233836
光光,46,44,3.6620113142967314
難以,52,49,3.6616844633215586
人工智慧,48,34,3.66129255465322
進駐,52,47,3.6605326335470307
自結,44,37,3.660470442761081
一超,56,52,3.660284326012417
激烈,42,38,3.6569346133812326
收低點,48,23,3.6544121982390547
責任,55,54,3.6525199610990415
光聯,41,39,3.6515843579278817
世紀,54,51,3.6511042643778193
上台,49,47,3.645105525109163
決議,50,44,3.642607773229927
收創,46,42,3.638591893141929
日線點,43,34,3.637270328881329
電上,42,42,3.6367039827239287
亞德客,48,42,3.6360768557463046
這個,74,40,3.63506315094044
供需,48,45,3.6348096505495455
延燒,46,39,3.634519567544278
本波,51,44,3.6342279293371593
光學鏡,44,40,3.629945203595086
三款,46,30,3.6299288455385725
順勢,45,44,3.626144913263392
發動,49,45,3.625946973356234
四寶,45,40,3.6197757030413555
上游,50,47,3.6196438185752178
吳家豪,34,34,3.616894831286866
開平,46,41,3.6161931558313127
接單,48,45,3.6157550829113156
入股,51,38,3.615166293392923
正常,53,47,3.6107824502906305
聯網,53,43,3.6103510841022484
創個,51,44,3.60987949786705
零件,52,46,3.6089368467783975
近百,46,42,3.6084044891971625
庫存,53,49,3.6081878783294976
理事,39,34,3.605300723045106
指紋,46,37,3.6051833430973037
京城,47,37,3.5945927812790854
點上,38,38,3.5934013277131482
導入,49,38,3.58990930375281
雙虎,44,41,3.5877897758669026
評台,30,29,3.5857384411607107
回測點,47,38,3.5840229369814014
縮減,53,48,3.58312032544513
各期,58,43,3.5801595005913875
亮燈,46,44,3.5800222910738895
營收創,48,44,3.579910757887175
國家,52,42,3.57938918052365
單位,61,49,3.5785989581743705
腳步,51,46,3.575604169709931
威盛,49,43,3.572256022340913
知道,61,37,3.5695358826118175
國巨華,47,46,3.5671319339629015
創台,45,40,3.566361550950386
普爾,35,34,3.564622461876468
期均線,53,50,3.563504197529966
轉載,53,52,3.563316130188606
不負,53,52,3.563316130188606
風險本,53,52,3.563316130188606
不作,53,52,3.563316130188606
本資料,53,52,3.563316130188606
由永豐,53,52,3.563316130188606
未經,53,52,3.563316130188606
版權,53,52,3.563316130188606
跌元,35,28,3.562088014176904
師張,44,41,3.561281504304581
差由點,32,32,3.5610756414618514
穩住,45,45,3.559743225658892
節錄,54,53,3.558487620913475
自動化,48,35,3.5577302196674925
攻防,44,37,3.557365607433563
解決,55,41,3.5504751250184716
蘋果將,43,42,3.542483534898634
歐股,42,35,3.5410263869571748
聯詠,45,38,3.540771541584044
東會,46,38,3.53946053971052
英國脫,42,35,3.5367434978931924
繳出,46,44,3.5305106226097966
下方,46,40,3.529157837143068
摩台,46,40,3.5276239851100435
中大漲,38,34,3.527227075654947
資期,51,46,3.5255631754993226
股籌碼,37,37,3.52158754266123
週三,47,43,3.5124093674587873
嚴重,46,37,3.5043303665441807
清單,45,34,3.501926632342095
乏力,41,36,3.5017261210669286
外資持續,44,44,3.4996001277683426
投入,61,46,3.4985551257191525
研華,34,25,3.4978583662031477
萬畫素,31,18,3.493644353936777
信昌電,46,44,3.492202620610901
路透社,36,12,3.491297762329844
元大購,54,20,3.4906294879293664
突圍,42,40,3.489397118697934
康控,43,39,3.4876393034177813
密切,44,42,3.4872705570063274
點火,43,42,3.484695998330226
股輪動,43,41,3.4823996333960934
融資餘額,42,42,3.4814197987377757
新手,41,39,3.4753495903054032
所在,47,42,3.475144039452666
這波,40,37,3.474458157333678
利益,47,43,3.4717589206621895
放緩,47,43,3.469980767429528
數字,47,37,3.4696984943828517
可見,47,44,3.4689948627973632
業者,56,51,3.4685527481752723
超大,37,35,3.4680887156610876
稅前,47,38,3.467906327631381
暫停,50,39,3.463708532610342
綠能,50,49,3.4612082289899906
現震盪,47,44,3.459482896511523
協商,52,28,3.4505771398035603
強力,46,45,3.4473903825541616
歸隊,40,37,3.443703094360013
居多,44,37,3.4433163177838435
甩尾,39,31,3.443107677966311
除非,44,43,3.4388069266211145
壓力區,46,42,3.4385125159568948
費半,48,45,3.4356608405883797
結賣壓,42,38,3.435544803643633
不大,48,45,3.4354043382833948
股後續,51,41,3.4322060160215777
刷新,40,38,3.427816993051354
另一方面,48,46,3.427198819381711
我們,63,38,3.4233010215524273
股多頭,47,46,3.422001593436753
走升,46,39,3.418806878071385
年初,40,33,3.417949099735706
金管會,50,45,3.4161747055854255
亨網,38,38,3.4141496442803088
密集,43,42,3.413672095832537
交投,42,41,3.4116857162034613
差不多,38,25,3.4114272978362963
兩日,47,44,3.41066436958555
情形,47,39,3.409653737751203
結賣,47,45,3.4096397559051375
期收,30,19,3.408646156696129
中表現,41,37,3.408430268475284
企圖,44,43,3.406182466418257
以點作,49,44,3.404189521886683
警示,71,32,3.4030335680043162
採取,47,45,3.402815636265158
電收,36,36,3.4008212167020444
下游,49,47,3.3956876701437944
股如,52,51,3.3954043497828006
回跌,41,35,3.395342274212529
雖有,40,39,3.3932616181772803
增長,49,43,3.392627388995417
月合,42,38,3.389992459611835
角色,48,46,3.3892061664644175
元鴻海,37,37,3.388332124051812
明朗,46,42,3.3869620936826896
介入,41,38,3.3868090791627354
神盾,42,33,3.3861816114557617
昌化,46,34,3.385294597625387
連黑,41,38,3.3849135379729525
新一波,45,38,3.3843702615717657
獲利表現,51,49,3.3836937976056403
停鎖,44,42,3.3809487173386747
達成,50,44,3.380308931888733
陰霾,45,44,3.3795100715115227
三個,47,43,3.3771876074197595
大大,34,33,3.37578806492444
型態,48,39,3.3717087457024175
專家,49,43,3.371617997921922
看元,41,36,3.3675018313347564
撤出,42,37,3.3640303679464747
隨後,40,39,3.36166920839265
齊揚,41,40,3.3584818734799025
登上,41,39,3.3576466410953714
行動,50,41,3.3565521323536203
年期,44,34,3.356145676984626
最弱勢,41,34,3.3547001974874444
華爾街,39,24,3.3539858722454237
離岸,44,35,3.3516592224895536
尋求,42,38,3.3501301901383562
氛圍,45,42,3.3492779467479146
月季,46,38,3.3487391436328795
三天,41,38,3.3484844177776742
逐季,46,41,3.34797104973908
下震盪,39,37,3.3460175515833583
點全,48,48,3.3458447742366006
必需,51,47,3.342941225792629
印刷,39,33,3.342247386918377
穩台,41,41,3.340660494235225
蜜望,38,34,3.3380010625481966
追高,45,45,3.335252133538285
重跌,41,36,3.3322005582675356
江明,30,30,3.3303757732394197
股強,40,38,3.3292801483378938
下檔,44,44,3.327224803300624
分外,35,34,3.3246732162868318
頭廠,42,37,3.3236452010682798
量縮,40,36,3.3226627915677245
中止,41,33,3.321383142341638
大戶,37,35,3.320431238414245
信昌,43,40,3.31894144811668
資金面,43,41,3.3165656711802094
店頭,37,36,3.315885809834008
開法,37,35,3.315822155232669
點間,43,38,3.312161878834893
金統,35,35,3.309382584993968
個股,44,39,3.2994849654295275
沈建宏,42,22,3.297904722923632
例如,62,42,3.296407355160856
保持,46,42,3.291272734976015
營收表現,45,43,3.2889663868839842
建設,45,39,3.2870448188169186
達電,44,41,3.2829204218011854
小型,41,39,3.275089927924085
除權息,45,30,3.2739876532818726
有人,51,35,3.273777185526063
值得注意,46,44,3.272644324292097
一點,45,38,3.2715918390058545
獨家,36,22,3.2695660626212963
訊號,42,39,3.2692832104820355
評估,48,43,3.2675348694203303
配息,45,37,3.2668451844922495
條件,47,39,3.265483682357768
不小,42,42,3.2644054456017844
加劇,45,43,3.2598972785299036
發揮,37,35,3.2551686046830195
台光,44,37,3.2545981136976887
今股,37,33,3.254299740602568
點之間,36,33,3.2525221963938753
聯手,43,41,3.250828189779968
動盪,44,37,3.2502672647569986
微幅,40,37,3.243639525927402
理由,40,34,3.243147765242651
造紙類,38,37,3.2431168246803543
外資動,42,40,3.243067970641248
拉貨,44,44,3.2407830190278744
能為,64,64,3.2394421633387984
全部,51,46,3.238420964574417
上年,47,42,3.237810501822999
季增,39,33,3.237694114528077
增率,37,31,3.2342690457418173
營建,37,35,3.2340323268142632
股點,37,33,3.2319604365280554
契機,40,39,3.230771151721578
中環,41,40,3.229576885867143
引爆,40,35,3.2282641794402362
演出,42,41,3.2228117532491702
國際政經,38,36,3.2198336145710744
才能,52,46,3.219147499708944
電鴻海台,31,31,3.216715361170024
目標價,37,34,3.2161317532443534
十日,46,33,3.21396738246509
零售,45,39,3.204611997186409
穩步,38,36,3.2038959233060984
宣告,39,36,3.2031481823723635
鋼鐵類,41,34,3.201276656614727
五台,40,37,3.200444926376867
填寫,49,45,3.196235226876711
調查,48,39,3.195992660523187
海上,31,31,3.195911115326888
回年線,40,27,3.1942162401234273
連袂,33,29,3.1937786451347696
中台,37,36,3.1933655481923173
點股,40,37,3.19172296067283
機器,44,34,3.190582196039447
股過,39,28,3.189304736798381
討論,45,39,3.1857284108156985
點收點,32,32,3.1778860565718485
總統川,39,38,3.1754295229217115
減弱,40,38,3.175354488753846
碩禾,39,37,3.1680923547145663
錯表現,30,25,3.1664931065825637
優股,42,40,3.1647467661606195
模組,47,38,3.1645349785701664
觀察買權,45,45,3.158064721424166
打底,42,35,3.1521732517700274
上市公司,36,31,3.1481212506297673
起來,41,37,3.14788092163326
意味,40,39,3.1464901653666795
一些,48,38,3.14609017099134
貨逆價,26,26,3.1445922708669456
首日,42,38,3.1439455389512143
貼息,40,35,3.142080333662379
顯現,47,42,3.1417479944304594
盤堅,44,36,3.1415179923083874
點區間,38,33,3.1375928347404747
師顏,37,37,3.137089287898742
逸民,37,37,3.137089287898742
股日,36,34,3.136299396555672
東新,42,38,3.1342186112761317
資金動,53,49,3.133690552464473
遭外,46,37,3.1331160872738475
這也,45,42,3.1311948098620057
其實,53,38,3.131156736189879
記錄,44,27,3.1283275230033345
發表會,43,32,3.128098967619984
出元,29,17,3.1277272249267973
一天,41,37,3.1267434276366557
多台,39,35,3.1235018713144513
點的,41,39,3.1167485298927224
最弱,43,42,3.1139354601580043
步入,40,34,3.110629265262774
資本,48,44,3.1087514420244577
大單,36,34,3.1084468352598975
刺激,38,37,3.1064010021419146
改變,46,43,3.1063999311110324
點選擇,44,44,3.105097303889936
這樣,38,29,3.1050067065812565
擴產,43,38,3.1030952422646187
稅後盈餘為,39,25,3.101960349432711
天價,38,32,3.0995278210466317
角度,39,36,3.0994495377086406
還在,37,34,3.0985030903483217
採購,41,31,3.09706926177905
第個,36,36,3.0949971071733815
下旬,37,35,3.0940383316101436
提款,39,34,3.092048302171224
二日,40,30,3.0881215066345393
指口櫃,15,15,3.0875521739644416
以個,36,33,3.0861555228011213
收年,42,38,3.085703279806623
東洋,28,22,3.084032603021005
擔心,41,39,3.0831418273103246
貢獻,37,36,3.0817679708451435
突出,38,34,3.0790769054115783
盤點,33,33,3.0782898919181574
入列,36,27,3.0778368064266868
華通,36,33,3.076592994834292
多架,43,41,3.075636647035669
光亞光,35,31,3.0690035748254463
伺服器,43,36,3.062626757878626
大類,37,34,3.061157023122628
田裕斌,27,27,3.0538468304719983
周六,39,22,3.0511014087793016
可視,40,32,3.0483882280800385
觀點,29,28,3.0470787657309573
中興,42,29,3.0468581548647977
累計前,42,35,3.046837388101867
虧損,45,38,3.0464670320800455
出台,39,39,3.0460185566349507
顯然,39,38,3.0453498225979088
減至,36,34,3.044754594409221
進度,40,31,3.04327215347958
歷年,38,31,3.042793765341633
日日,51,41,3.0405287778406302
日韓,37,37,3.038996243898922
電領,39,36,3.0388988097180256
光電股,33,33,3.0343892725395505
透過,47,42,3.033530334456231
盤下,38,35,3.032881523659995
場則,38,36,3.031879897701269
光上,30,29,3.0310841805277136
縮手,34,27,3.029637978996775
光漲,31,30,3.0273747126867447
走向,39,39,3.0267084226425616
出具,39,39,3.026341054990453
發生,48,36,3.018490298678713
夏普,38,25,3.018213252798394
元小漲,29,22,3.017989386427752
轉盈,43,36,3.017887101517462
不明,38,35,3.0151057945399717
積電及,35,32,3.0133793030497
增萬張,59,59,3.0118710254627166
電漲,33,31,3.010372951882
還要,35,32,3.009915682257241
依序,48,39,3.007251822567529
數將,47,47,3.0071181743633044
本日,93,21,3.0012725882461466
因而,40,37,2.9989643331365556
紡織類,36,34,2.9976916159941887
損失,44,37,2.9971021429861113
流向,32,31,2.996439888073455
資買盤,40,36,2.9956043023876653
電可成,30,29,2.9951447522230272
股新,36,24,2.9947448828031007
鼎中,32,28,2.99324491053968
土地,51,25,2.9911913845696763
高震盪,35,34,2.9900429815862077
零股,32,11,2.989939045902309
並將,35,35,2.98991629338665
橘子,33,28,2.9895565005946554
轉單,38,34,2.9882982795633604
中焦,36,32,2.9882538431842915
億較,42,42,2.987278697269919
平淡,35,34,2.9857638287012604
王法,35,31,2.985762722143685
營收將,34,32,2.9840208678571987
確立,36,32,2.9835432144007483
化學,36,34,2.977670935247525
中磊,33,30,2.9762532659200223
大宇,37,31,2.9725455195579227
觸控,36,33,2.9713379978142083
星光,36,28,2.969512542853005
光燿科,35,21,2.966535565145405
創近,41,41,2.9655611287854957
回日線,36,33,2.9650632512817428
剩下,36,34,2.963812739385668
電日,29,25,2.9615094760968788
協議,41,33,2.960740842503825
中電子,31,29,2.9603110404039517
研發,44,36,2.959432729042244
跟上,38,38,2.9591653183736333
漲少,38,38,2.957650469490562
各自,34,30,2.95750508278189
上檔,40,38,2.9571304865671544
最差,48,47,2.956497629012926
補跌,31,30,2.9548388728089967
控盤,38,35,2.9501480442594405
安全,39,34,2.950013288824516
官方,42,35,2.9466579917461186
轉買,38,33,2.9460234316555174
最後一盤,32,28,2.944239411999499
跌停板,38,35,2.943698252267463
習會,40,34,2.9419251449334096
股早,34,34,2.941309796122235
觀光類,39,35,2.9405640477313635
資動,34,32,2.9388102509455325
增為,33,31,2.937400036941229
觀盤,37,36,2.9359901118239025
今晨,39,32,2.931893563964834
支援,35,27,2.9305112804281466
股價續,42,38,2.930085473039676
順利收,38,34,2.9297609151564994
只能,38,35,2.928892936879102
康生,39,33,2.9285967306391787
泥亞泥,34,29,2.928252908025551
工作,33,31,2.927414139606708
房市,37,34,2.9269790063320396
低接,39,36,2.926813370404781
為元,33,32,2.9265951809879978
報元,25,18,2.9263268032075693
即使,44,41,2.9235741616694533
效果,42,39,2.9213188399729377
以外,34,34,2.919541356174749
封測,42,37,2.9167486871873134
流出,38,36,2.915791564758094
一根,34,32,2.9154286130188294
降到,42,36,2.9152077610457052
創元,28,27,2.9146445346223158
台達電,33,31,2.9143901482216377
不必,35,32,2.9132272820141405
前十名,31,31,2.9129048143681255
處份,45,18,2.9110327978101513
賣方,35,33,2.909524885042171
效益,43,41,2.9094660957704797
短均,38,30,2.9080349650566903
外銷,36,31,2.9004591792353382
股均,41,40,2.8973993192590606
光來,25,25,2.8966750463525632
邦特,36,29,2.8956566554080094
化工,35,29,2.8915343407735086
強化,38,35,2.889953067580826
過點,36,32,2.8866010800650423
核心,37,26,2.8852928618321543
回應,33,30,2.8837788734312815
受限,37,32,2.8834509566052557
中砂,26,17,2.8828315908758255
僅有,39,38,2.882795185259592
黑天,36,30,2.882071827029646
開放,40,36,2.8752317129652303
